,id,name,symbol,max_supply,circulating_supply,total_supply,cmc_rank,last_updated,price_usd,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,market_cap,market_cap_dominance,fully_diluted_market_cap,volume_24h_marketcap_ratio
103,5864,yearn.finance,YFI,36666.0,36637.72122588,36666.0,104,2021-11-29T15:52:18.000Z,29571.183245906657,184161637.82581073,-3.42,-0.13310872,2.78849608,-8.33630362,-13.74329638,1083420768.0829413,0.0422,1084257004.89,0.16998163894501997
104,1772,Storj,STORJ,,351481905.7761967,424999998.00001335,105,2021-11-29T15:52:16.000Z,2.8443833474625198,468926824.67616665,6.0477,0.17780592,2.67818542,42.76945556,124.21708987,999749279.7242044,0.039,1208862916.98,0.4690444236234179
105,2135,Revain,REV,,85061485689.83401,85061485689.83401,106,2021-11-29T15:53:03.000Z,0.011736206506301097,2624332.21654972,13.7516,0.01119959,-1.57215952,-11.56719792,-20.53279368,998299161.7886677,0.0389,998299161.79,0.0026288033857983658
106,5777,renBTC,RENBTC,13698.0,17462.85723907,17462.85723907,107,2021-11-29T15:52:12.000Z,56453.78890470674,4072332.37198727,-13.8004,0.03088557,5.02739541,-2.08594293,-8.07844552,985844456.2474877,0.0384,773304000.42,0.004130806179595685
107,5370,Hive,HIVE,,378292907.46,378292907.46,108,2021-11-29T15:53:05.000Z,2.5979838585878046,570802559.4594549,269.5396,-0.45650988,22.74118766,135.3297576,232.65893526,982798867.39933,0.0383,982798867.4,0.5807928543608373
108,2083,Bitcoin Gold,BTG,21000000.0,17513923.589,17513923.589,109,2021-11-29T15:53:03.000Z,55.865931144845334,21304434.65684018,46.6092,-0.28665047,4.73185446,-3.96886767,-12.38588126,978431649.2991565,0.0381,1173184554.04,0.02177406533415021
109,6758,SushiSwap,SUSHI,250000000.0,127244443.0,237921167.83684373,110,2021-11-29T15:52:07.000Z,7.682408244367122,490435556.51156545,174.9088,-0.28958335,8.68715475,-8.88322576,-30.35012729,977543757.9531024,0.0381,1920602061.09,0.5017018957171778
110,1896,0x,ZRX,1000000000.0,845496054.8027713,1000000000.0,111,2021-11-29T15:52:19.000Z,1.1534066422513947,84967263.40718992,-36.2683,-0.04671267,1.47535321,4.74138016,-0.5528572,975200765.6068656,0.038,1153406642.25,0.08712797036650699
111,3330,Pax Dollar,USDP,,945642940.11,945642940.11,112,2021-11-29T15:53:05.000Z,1.000038010377624,9241209.6322912,20.2941,0.06296474,-0.04098795,-0.01641175,-0.0350003,945678884.3552512,0.0369,945678884.36,0.00977203761781327
112,1727,Bancor,BNT,,234222033.54188052,234222033.54188052,113,2021-11-29T15:52:17.000Z,3.976271918888114,62907971.97681984,25.4034,-0.52244489,4.16691962,-1.1230428,-5.22696652,931330494.7574495,0.0363,931330494.76,0.06754634614772626
113,5604,Secret,SCRT,,149815729.0,190165060.0,114,2021-11-29T15:52:09.000Z,6.107209481434959,9240705.99138296,0.6568,-0.13371993,1.89731966,-23.30928895,-33.17379838,914956040.6168903,0.0357,1161377857.47,0.0100996174473613
114,4948,Nervos Network,CKB,,28768377355.074394,34586570286.35347,115,2021-11-29T15:52:17.000Z,0.031085653734827925,48117963.22733091,-53.7946,0.19854105,4.458732,22.19925766,63.73832275,894283816.9727075,0.0349,1075146147.8,0.05380614332284111
115,2700,Celsius,CEL,695658160.0,238863519.826,695658160.0,116,2021-11-29T15:52:17.000Z,3.7308295430701577,5226372.58056801,-39.5857,-1.09994773,-2.28194746,-8.31689056,-21.86914285,891159076.5285652,0.0347,2595382015.21,0.005864690960593593
116,2586,Synthetix,SNX,212424133.0,114841533.01197928,215258834.2449152,117,2021-11-29T15:52:07.000Z,7.715304623201913,83648895.57749134,16.1339,-0.89004738,4.45292289,-7.31959095,-22.25434388,886037410.5829189,0.0345,1638916895.41,0.09440785973411576
117,2566,Ontology,ONT,1000000000.0,875249524.0,1000000000.0,118,2021-11-29T15:52:15.000Z,1.0084577124181762,160427634.73007646,-13.2603,0.83302289,4.43731475,3.87555157,4.47730816,882652132.7681376,0.0344,1008457712.42,0.18175635539105295
118,2539,Ren,REN,1000000000.0,997764051.0169293,999999632.80375,119,2021-11-29T15:52:13.000Z,0.8815405152158703,68167468.99405421,-11.2867,0.03318515,-2.6486816,13.62832126,-12.20918634,879569435.5973377,0.0343,881540515.22,0.07750095243789362
119,4747,Velas,VLX,,2124380663.0,2124380663.0,120,2021-11-29T15:52:09.000Z,0.4129994303464967,16880236.3485652,-14.4748,0.31304641,1.22526876,-9.98153586,134.86971248,877368003.658113,0.0342,877368003.66,0.019239630666019795
120,5617,UMA,UMA,101172570.0,64420602.25564063,105303254.14160703,121,2021-11-29T15:53:08.000Z,13.531432168756208,63925423.07606289,-50.3051,-0.35953208,-2.54349506,-12.87279417,22.03292537,871703009.6926243,0.034,1369009768.29,0.07333394787589866
121,6950,Perpetual Protocol,PERP,,68700000.0,150000000.0,122,2021-11-29T15:52:19.000Z,12.540508797980902,36606417.75490609,-12.0673,-0.54320615,4.96857737,-18.32760205,-23.95143057,861532954.4212879,0.0336,1881076319.7,0.042489863640208035
122,2856,CEEK VR,CEEK,,739647760.245471,1000000000.0,123,2021-11-29T15:52:11.000Z,1.1629121129603857,70913514.1185241,151.648,-0.19488587,28.92500167,59.85635408,899.1927773,860145339.7134774,0.0335,1162912112.96,0.08244364160845895
123,1455,Golem,GLM,,1000000000.0,1000000000.0,124,2021-11-29T15:53:07.000Z,0.8189181202633172,141535169.64319652,-55.2063,1.13023595,4.58597696,47.39796858,55.45747183,818918120.2633172,0.0319,818918120.26,0.17283189386221776
124,8526,Raydium,RAY,555000000.0,76743492.899042,555000000.0,125,2021-11-29T15:53:07.000Z,10.461574091798296,151881041.16194043,91.6286,-0.52666147,8.21749748,4.25713526,-0.74493217,802857737.0267242,0.0313,5806173620.95,0.18917553404219714
125,2394,Telcoin,TEL,100000000000.0,55027110195.29,100000000000.0,126,2021-11-29T15:53:07.000Z,0.014410199906480629,18864993.35224894,37.587,-1.69615572,6.02450271,-14.53186413,-20.54070862,792951658.1900672,0.0309,1441019990.65,0.02379084923702509
126,5691,SKALE Network,SKL,7000000000.0,2377675822.0,4276664349.0,127,2021-11-29T15:52:07.000Z,0.32732383097267015,39070053.05859867,-30.9561,-0.88307293,0.74187197,-5.43774509,2.97753005,778269958.8681326,0.0303,2291266816.81,0.05020115785455695
127,9436,Dogelon Mars,ELON,1000000000000000.0,554455607845034.5,1000000000000000.0,128,2021-11-29T15:53:05.000Z,1.3899794130525832e-06,32198904.72111033,10.1846,0.59440145,8.44046292,-15.07172813,-29.57619785,770681880.3561543,0.03,1389979413.05,0.041779760938755024
128,9285,Moonriver,MOVR,10000000.0,2445428.0,10171128.0,129,2021-11-29T15:53:04.000Z,314.5833216012137,37448990.63252369,32.9687,-0.25412705,3.32149238,-19.97796729,-16.46968346,769290862.9766128,0.03,3145833216.01,0.04867988485866389
129,2405,IOST,IOST,90000000000.0,18099719631.0,18099719631.0,130,2021-11-29T15:53:07.000Z,0.04153194952725302,420889062.43874586,262.6213,0.38607734,13.40408477,-4.21663247,-12.7611946,751716642.1721226,0.0293,3737875457.45,0.5599038771079565
130,2496,Polymath,POLY,,898550829.67,1000000000.0,131,2021-11-29T15:53:08.000Z,0.8057203386237066,56215529.79182354,-49.9799,0.13668391,-2.823804,9.9950279,17.25786057,723980678.7523249,0.0282,805720338.62,0.07764783155360279
131,6187,Serum,SRM,10161000000.0,133231781.0,1092844982.0,132,2021-11-29T15:53:03.000Z,5.401605461986462,188487535.59683475,131.0929,-0.45420902,8.17761761,-8.60183763,-25.1823041,719665515.9597842,0.0281,54885713099.24,0.26190991706120276
132,109,DigiByte,DGB,21000000000.0,14882877858.31392,14882877858.31392,133,2021-11-29T15:53:04.000Z,0.047959253703512235,36250388.35222203,54.9766,0.17871203,6.0410242,-6.36409196,3.31311491,713771715.0452621,0.0278,1007144327.77,0.050787090029090466
133,11156,dYdX,DYDX,1000000000.0,56337466.0,1000000000.0,134,2021-11-29T15:52:19.000Z,12.478148209269872,187758895.35543367,5.9806,-0.23715625,1.81883724,-15.02994527,-19.17801369,702987250.4827023,0.0274,12478148209.27,0.26708719856087015
134,2499,SwissBorg,CHSB,,1000000000.0,1000000000.0,135,2021-11-29T15:53:07.000Z,0.6974844017871141,2453179.53896083,38.4691,1.35219899,6.17367606,-9.92559301,7.76372488,697484401.7871141,0.0272,697484401.79,0.003517181936506715
135,4846,Kava,KAVA,,142293383.0,152230883.0,136,2021-11-29T15:52:16.000Z,4.884090595804148,38321308.18097945,-35.8732,-0.37030936,2.57420808,-5.12015309,-12.85809452,694973773.7554578,0.0271,743509424.05,0.05514065368812561
136,2765,XYO,XYO,,12844821265.9205,13960974963.0,137,2021-11-29T15:52:09.000Z,0.05397760367068039,60877526.18697144,162.8803,0.32857837,6.76939998,-1.47368064,84.18591378,693332671.512584,0.027,753579973.41,0.0878042081215648
137,3964,Reserve Rights,RSR,100000000000.0,13159998943.32,100000000000.0,138,2021-11-29T15:52:09.000Z,0.052371851018099595,562895494.3574557,277.7891,0.80535174,29.9410455,45.72943596,43.28528888,689213504.0579032,0.0269,5237185101.81,0.8167215108863638
138,3814,Celer Network,CELR,10000000000.0,6076711958.398,10000000000.0,139,2021-11-29T15:52:13.000Z,0.10969318817522006,104291537.95476268,24.2041,-1.1099914,2.14139739,-17.39012183,-10.46437343,666573908.3391618,0.026,1096931881.75,0.15645907625549865
139,4206,WINkLink,WIN,999000000000.0,961737300000.0,994569859243.4863,140,2021-11-29T15:53:04.000Z,0.0006896497556835656,253793923.39102277,13.0516,-0.90805824,3.80491396,-17.93774621,-15.9629306,663261893.9767721,0.0259,688960105.93,0.38264511454039724
140,1567,Nano,NANO,133248298.0,133248297.197,133248297.197,141,2021-11-29T15:52:13.000Z,4.95415716653816,20896889.69368827,4.1448,0.05513331,3.73213696,-7.73542081,-20.41486339,660133006.4875242,0.0257,660133010.47,0.031655574692254385
141,8104,1inch Network,1INCH,,180362122.33131585,1500000000.0,142,2021-11-29T15:52:18.000Z,3.6475782890820807,134297091.99355462,7.2647,-0.52193433,2.88979163,-7.40865141,-23.30655561,657884961.588474,0.0257,5471367433.62,0.20413461294097998
142,3911,Ocean Protocol,OCEAN,1410000000.0,613099140.9978136,613099141.0,143,2021-11-29T15:52:09.000Z,1.0498513853413023,74377236.21429779,-26.0867,-0.92457226,-0.27120817,8.03687646,30.58220083,643662982.5281171,0.0251,1480290453.33,0.11555307394277373
143,4189,Ultra,UOS,,282785230.1445,1000000000.0,144,2021-11-29T15:53:03.000Z,2.262829479312932,19717960.69656233,-28.0432,-0.09508199,0.41510396,33.0881569,196.21103515,639894755.0852666,0.0249,2262829479.31,0.03081438086476407
144,4761,NuCypher,NU,3885390082.0,695250000.0,1349004692.9926083,145,2021-11-29T15:52:08.000Z,0.9082806138461282,258885128.20657033,-69.7868,0.53218716,-1.82536975,5.74958654,-6.78838754,631482096.7765206,0.0246,3529024488.71,0.409964319698186
145,1659,Gnosis,GNO,10000000.0,1504587.0,10000000.0,146,2021-11-29T15:52:15.000Z,410.7337481284136,6721526.72416493,-16.5288,0.12423454,4.14873668,2.15062065,-7.40120507,617984657.8952854,0.0241,4107337481.28,0.010876526849480237
146,2467,OriginTrail,TRAC,500000000.0,363853920.6650096,500000000.0,147,2021-11-29T15:53:08.000Z,1.6616385359356853,25803614.41299533,366.9936,-2.25668349,11.20332135,-1.18808363,52.41258947,604593696.0282656,0.0236,830819267.97,0.04267926474011561
147,8766,MyNeighborAlice,ALICE,100000000.0,30600000.0,100000000.0,148,2021-11-29T15:52:12.000Z,19.609023650496024,423087603.94761354,20.5094,-0.59277927,-1.14313394,8.81474551,31.88039466,600036123.7051784,0.0234,1960902365.05,0.7051035549911213
148,4566,DigitalBits,XDB,,874608082.0417932,1500000000.0,149,2021-11-29T15:53:07.000Z,0.6555359174083835,3653715.71155941,28.2021,0.04327893,3.96440641,-14.46623151,22.76782596,573337011.4340537,0.0223,983303876.11,0.006372719079168793
149,3978,Chromia,CHR,1000000000.0,567369439.0,471970667.472656,150,2021-11-29T15:52:11.000Z,0.9938052668305442,176430884.68951684,0.4984,-0.39784217,0.77971686,-19.86016249,128.94442745,563854736.7168912,0.022,993805266.83,0.3129013080865577
150,5899,Casper,CSPR,,2617824610.0,10504479852.0,151,2021-11-29T15:52:14.000Z,0.21313109215288453,71911471.45388031,27.2309,-3.59499758,14.45102547,20.98601058,101.44890741,557939818.193999,0.0217,2238831263.35,0.12888750562139706
151,5068,Neutrino USD,USDN,,563716657.737682,563717243.1675617,152,2021-11-29T15:52:18.000Z,0.9848950734987159,31716583.32130186,4.1185,-0.04141363,-0.01899372,0.2669586,2.1978674,555201759.0550047,0.0216,555202335.64,0.057126229886745816
152,3773,Fetch.ai,FET,1152997575.0,746113681.0,1151441225.6042874,153,2021-11-29T15:52:15.000Z,0.7394527337073228,35403109.92124669,-7.9393,0.81559229,2.30437617,-15.73502576,0.76386048,551715801.0718833,0.0215,852587208.79,0.06416910636321255
153,4269,GateToken,GT,,77806273.48045626,300000000.0,154,2021-11-29T15:53:05.000Z,6.959159929849954,12300113.14764909,88.2256,-0.23328474,10.78392157,10.81452685,16.96405763,541466300.6961384,0.0211,2087747978.95,0.022716304102093517
154,7226,Injective Protocol,INJ,100000000.0,43655553.33,100000000.0,155,2021-11-29T15:53:03.000Z,12.313517299297208,28658427.28670923,-15.3918,0.33074972,4.55845402,-3.35432039,13.9993068,537553411.1393468,0.021,1231351729.93,0.0533127065940621
155,3884,Function X,FX,1893022625.0,408520357.0,408520357.0,156,2021-11-29T15:52:14.000Z,1.3030233433725824,24486394.23787985,1685.2224,40.21192488,43.34359056,26.86638862,6.72169153,532311561.413901,0.0208,2466652669.91,0.04600011724870345
156,8335,Mdex,MDX,,788992464.55236,1000000000.0,157,2021-11-29T15:53:04.000Z,0.6636588968030387,18187758.06422894,17.6518,0.17720542,3.1011828,-21.23806495,-34.79008751,523621868.6107299,0.0204,663658896.8,0.03473452725052256
157,7590,Dvision Network,DVI,1000000000.0,279496290.0,1000000000.0,158,2021-11-29T15:53:08.000Z,1.8567653397244457,18733172.93345368,30.9822,-4.35641238,9.18630033,-36.51859823,3.61864249,518959023.8535722,0.0202,1856765339.72,0.03609759551794473
158,2071,Request,REQ,999983984.0,999877115.6306944,999877116.4706944,159,2021-11-29T15:53:03.000Z,0.5185127858901036,113276144.65781875,70.0667,0.0984588,-8.39431064,157.17137292,151.82388267,518449068.7734326,0.0202,518504481.39,0.21849040046655296
159,5444,Cartesi,CTSI,1000000000.0,486482630.90035,1000000000.0,160,2021-11-29T15:53:06.000Z,1.0526470231807314,70410513.37691532,32.242,4.25646098,9.78441867,10.05411067,43.47169326,512094493.2463839,0.02,1052647023.18,0.13749515822861763
160,7501,WOO Network,WOO,3000000000.0,565436352.3256342,2991373775.8408227,161,2021-11-29T15:53:07.000Z,0.8862394999996672,47077460.71353539,55.9526,-0.13781023,3.49406046,-33.67204122,-29.0961541,501112030.1667058,0.0195,2658718500,0.09394597989969239
161,1886,Dent,DENT,,99007791202.73587,100000000000.0,162,2021-11-29T15:52:17.000Z,0.004857539750281035,40918344.22441797,0.8689,-0.24549308,2.94714847,-15.09425957,-20.22511923,480934281.35481447,0.0188,485753975.03,0.08508094725364362
162,541,Syscoin,SYS,888000000.0,623187414.2433627,623187414.2433627,163,2021-11-29T15:52:10.000Z,0.7502820506918342,141949518.22383565,194.8147,2.20097708,8.66506082,44.01866966,122.23405956,467566331.1238517,0.0182,666250461.01,0.3035922579853921
163,1214,Lisk,LSK,,128900444.52198455,144818773.0,164,2021-11-29T15:53:04.000Z,3.585359353698452,13854568.04468517,-19.8594,-0.08278319,3.40613819,0.94039783,5.2815659,462154414.46278566,0.018,519227342.37,0.029978222886369917
164,4279,Swipe,SXP,239612084.0,192768788.60917595,285368788.73913497,165,2021-11-29T15:53:05.000Z,2.2556046315411513,83984770.33179699,-7.5641,0.23705182,3.33663531,-10.37643894,3.37323698,434810172.4034344,0.017,540470126.44,0.1931527265509155
165,8642,Fei USD,FEI,,424996177.78890556,426116732.6917724,166,2021-11-29T15:53:08.000Z,0.9982887312242302,98508666.21408817,83.3507,0.02489493,0.03174887,-0.12008458,-0.15308072,424268895.10003394,0.0165,425387532.43,0.23218451164293305
166,7232,Alpha Finance Lab,ALPHA,1000000000.0,446330126.0,1000000000.0,167,2021-11-29T15:53:03.000Z,0.9488786371391262,51173943.29158033,-23.1619,-0.35453991,4.20505848,-0.45779271,-5.29054812,423513121.6730145,0.0165,948878637.14,0.1208320136326039
167,2303,MediBloc,MED,,5382401140.0,7697598449.0,168,2021-11-29T15:53:05.000Z,0.07611957401386886,26881785.57546417,-52.9163,0.16460236,-0.8133186,5.53817076,13.46259516,409706081.94856215,0.016,585937914.87,0.06561236642525392
168,3992,COTI,COTI,2000000000.0,868672118.03,2000000000.0,169,2021-11-29T15:52:17.000Z,0.46608987326215023,149073917.9060352,319.8849,-0.22076941,24.44682279,9.5108341,-15.48485644,404879277.3989663,0.0158,932179746.52,0.36819349921714667
169,5117,Origin Protocol,OGN,1000000000.0,388570732.54,1000000000.0,170,2021-11-29T15:52:12.000Z,1.0318110315256712,54666012.94379161,-11.2626,1.2675527,3.27297196,-2.48888425,3.19858165,400931568.36278313,0.0156,1031811031.53,0.13634748983977996
170,6951,Reef,REEF,,16112552172.0,16112552172.0,171,2021-11-29T15:52:15.000Z,0.02435594069131964,50573547.78731035,-2.4794,-0.26046587,3.06172378,-12.28188969,-22.13426173,392436365.08702546,0.0153,392436365.09,0.12887069672071627
171,5161,WazirX,WRX,,325056864.3419691,972280002.0,172,2021-11-29T15:53:03.000Z,1.201893339489147,84792022.2962764,-3.9475,-1.38598806,6.4810992,-6.31841312,-9.41276161,390683680.2078398,0.0152,1168576858.52,0.21703497379559827
172,693,Verge,XVG,16555000000.0,16487273187.83363,16487273187.83363,173,2021-11-29T15:52:15.000Z,0.02368113022860436,17910002.66365807,7.3136,-1.17379603,5.24259385,-9.38996447,5.22140386,390437263.47566515,0.0152,392041110.93,0.045871652987790064
173,2780,NKN,NKN,1000000000.0,700000000.0,700000000.0,174,2021-11-29T15:52:08.000Z,0.5415171030554103,18744124.98584247,-68.4989,-0.47332369,0.94055586,0.39214934,33.2547826,379061972.13878727,0.0148,541517103.06,0.049448708558345225
174,1816,Civic,CVC,,670000000.0,1000000000.0,175,2021-11-29T15:52:18.000Z,0.562188432977608,114537092.84797585,-61.1732,-0.26334744,0.48311946,-1.92912584,22.45807635,376666250.09499735,0.0147,562188432.98,0.3040811137687248
175,3029,Flux,FLUX,440000000.0,220340854.7495742,220340854.7495742,176,2021-11-29T15:52:19.000Z,1.7075815682767765,13827437.78360133,43.5823,-0.77043508,-0.61615573,-1.81468362,264.36841058,376249982.3087234,0.0147,751335890.04,0.03675066693360145
176,1759,Status,SNT,,3470483788.0,6804870174.0,177,2021-11-29T15:52:18.000Z,0.10827898378292687,235125873.88265893,814.0485,-1.8185888,16.98471817,16.70481426,22.15287531,375780457.7997626,0.0147,736824427.22,0.6257001102700969
177,1320,Ardor,ARDR,998999495.0,998999495.0,998999495.0,178,2021-11-29T15:53:06.000Z,0.3674347767533685,39815903.56228074,63.5205,1.41207259,10.64141127,13.9251528,16.71051142,367067156.42205286,0.0143,367067156.42,0.10847035172087288
178,3012,VeThor Token,VTHO,,42771617722.0,42771617722.0,179,2021-11-29T15:52:20.000Z,0.008524961114090499,20587875.56577375,28.3523,-0.0492548,4.22969354,-11.38168274,-10.86801073,364626377.86679405,0.0142,364626377.87,0.05646293525504332
179,8891,Bitcoin Standard Hashrate Token,BTCST,15000000.0,11421012.80418485,15000000.0,180,2021-11-29T15:52:13.000Z,31.250208116304858,13824920.96239857,40.1115,-0.73408067,2.69907484,-6.52396065,-19.89973204,356909027.0297591,0.0139,468753121.74,0.03873513953247769
180,5026,Orchid,OXT,,690690083.7746798,1000000000.0,181,2021-11-29T15:52:15.000Z,0.5132581992562202,64197447.56805542,24.0528,-1.32770547,4.66933155,-0.82438678,20.22127199,354502348.64232,0.0138,513258199.26,0.18109174118005159
181,7064,BakeryToken,BAKE,,193529487.37708053,289770790.80853105,182,2021-11-29T15:52:20.000Z,1.7377027417086612,69212161.51813132,21.795,-1.19595669,2.57035044,-8.98126306,-9.24966841,336296720.8166246,0.0131,503535497.66,0.20580682841647815
182,4779,HUSD,HUSD,,325017601.81127226,325017601.81127226,183,2021-11-29T15:52:09.000Z,1.0006080361222212,171312940.06242272,24.2156,0.04970764,-0.00059802,-0.01289945,0.04034201,325215224.2535312,0.0127,325215224.25,0.5267678979532354
183,2222,Bitcoin Diamond,BCD,210000000.0,186492897.953,189492897.953,184,2021-11-29T15:53:05.000Z,1.7380514635533668,3753296.26570778,33.9855,-0.05317486,3.74703096,-7.29004903,-11.87426284,324134254.2295204,0.0126,364990807.35,0.01157944961611512
184,7334,Conflux,CFX,,1151456505.516439,1151456505.516439,185,2021-11-29T15:53:04.000Z,0.2809493185879506,15514710.59667822,-66.1945,-0.05345917,-0.53149364,-10.1246248,-9.80063482,323500920.60850626,0.0126,323500920.61,0.047958783447957426
185,1637,iExec RLC,RLC,,80070793.23876736,86999784.9868455,186,2021-11-29T15:52:07.000Z,4.0081674594753185,21400521.69508438,-30.6497,-0.03271345,2.5322071,-1.52800802,-0.49749476,320937147.9140037,0.0125,348709707.17,0.06668134815237635
186,4705,PAX Gold,PAXG,,176765.639,176765.639,187,2021-11-29T15:52:16.000Z,1788.6897391892612,36648539.12383164,12.9294,-0.08305983,-0.31252846,-1.77312211,0.25888906,316178884.7205331,0.0123,316178884.72,0.1159107735996503
187,2297,StormX,STMX,10000000000.0,10000000000.0,10000000000.0,188,2021-11-29T15:53:05.000Z,0.030947140857294116,22889253.61817509,0.5994,0.84178028,5.85640275,1.15654119,5.30973661,309471408.5729412,0.0121,309471408.57,0.07396241780048053
